Product,Flow,Sector,EIA Product,WWS EF Product,WWS Upstream Product,WWS Addtl Efficiency,Low Temp Heat,Hight Temp Heat,Electricity,Hydrogen,Flexible,Non-Energy Use
NONBIODIES,EXPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,FISHING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,FOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,HEATOUT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIODIES,HEAUTOC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIODIES,HEAUTOH,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIODIES,HEMAINC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIODIES,HEMAINH,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIODIES,IMPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,INONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,IRONSTL,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MACHINE,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MAINCHP,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MAINELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MAINHEAT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MANUFACT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MARBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,MINING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,NECHEM,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NECONSTRUC,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEFOODPRO,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEIND,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEINONSPEC,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEINTREN,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEIRONSTL,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEMACHINE,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEMINING,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NENONFERR,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NENONMET,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEOTHER,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NETRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,n,n,n,y
NONBIODIES,NETRANSEQ,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NEWOODPRO,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NONENUSE,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIODIES,NONFERR,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,NONMET,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,ONONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,PAPERPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,PIPELINE,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIODIES,RAIL,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,RESIDENT,Residential,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,ROAD,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,STATDIFF,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,STOCKCHA,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,TBLENDGAS,Industrial,Natural gas,natural gas ef ratio,Y,na,,,,,,
NONBIODIES,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TES,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TFC,Total energy consumption,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIODIES,TNONSPEC,Industrial,Liquid fuels,na,N,na,,,,,,
NONBIODIES,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TOTIND,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TOTTRANF,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,TOTTRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIODIES,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,TRANSFER,Total energy consumption,Total,na,N,na,,,,,,
NONBIODIES,TREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIODIES,TRNONSPE,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,WOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,WORLDAV,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIODIES,WORLDMAR,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,AGRICULT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIOGASO,AUTOELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONBIOGASO,AVBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,y,n,y,y,n
NONBIOGASO,CHEMICAL,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,n,,
NONBIOGASO,COMMPUB,Commercial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,CONSTRUC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,DISTLOSS,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,DOMESAIR,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,DOMESNAV,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,EGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,ELAUTOE,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONBIOGASO,ELMAINE,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONBIOGASO,ELOUTPUT,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,EMINES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,ENONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,EOILGASEX,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,EPOWERPLT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,EREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,EXPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,FISHING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,FOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,IMPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,INONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,IRONSTL,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,MACHINE,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,MAINELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,MANUFACT,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,MARBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,MINING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,NECHEM,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NECONSTRUC,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NEIND,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NEINONSPEC,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NEINTREN,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NEMINING,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NENONMET,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NEOTHER,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NONENUSE,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOGASO,NONFERR,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,NONMET,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,ONONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,PAPERPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,PIPELINE,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,RAIL,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,RESIDENT,Residential,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,ROAD,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,STATDIFF,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,STOCKCHA,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,TES,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,TFC,Total energy consumption,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,TNONSPEC,Industrial,Liquid fuels,na,N,na,,,,,,
NONBIOGASO,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,TOTIND,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,TOTTRANF,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,TOTTRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,TPETCHEM,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,TRANSFER,Total energy consumption,Total,na,N,na,,,,,,
NONBIOGASO,TREFINER,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOGASO,TRNONSPE,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,WOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,WORLDAV,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIOGASO,WORLDMAR,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,AGRICULT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIOJETK,AUTOCHP,Industrial,Liquid fuels,oil ef ratio,Y,na,y,y,y,n,n,n
NONBIOJETK,AVBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,n,y,n,y,y,n
NONBIOJETK,CHEMICAL,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,n,,
NONBIOJETK,COMMPUB,Commercial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,CONSTRUC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,DISTLOSS,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOJETK,DOMESAIR,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,ELAUTOC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONBIOJETK,ELMAINC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONBIOJETK,ELMAINE,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONBIOJETK,ELOUTPUT,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,EMINES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,ENONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,EOILGASEX,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOJETK,EPOWERPLT,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOJETK,EREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOJETK,EXPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,FOODPRO,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,HEATOUT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIOJETK,HEMAINC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIOJETK,HEMAINH,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONBIOJETK,IMPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,INONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,MACHINE,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,MAINCHP,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,MAINELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,MANUFACT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,MARBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,MINING,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,NECHEM,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOJETK,NEIND,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOJETK,NEINONSPEC,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOJETK,NEINTREN,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOJETK,NONENUSE,Industrial,Liquid fuels,na,N,na,n,n,n,n,n,y
NONBIOJETK,ONONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,ROAD,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,STATDIFF,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,STOCKCHA,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,TES,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,TFC,Total energy consumption,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,TOTIND,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,TOTTRANF,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,TOTTRANS,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOJETK,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,TRANSFER,Total energy consumption,Total,na,N,na,,,,,,
NONBIOJETK,TREFINER,Transportation,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONBIOJETK,TRNONSPE,Transportation,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,WORLDAV,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONBIOJETK,WORLDMAR,Transportation,Liquid fuels,hydrogen ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,DISTLOSS,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONCRUDE,ELMAINC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONCRUDE,ELMAINE,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,n,n,y,n,n,n
NONCRUDE,ELOUTPUT,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,EXPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,HEATOUT,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONCRUDE,HEMAINC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,y,y,n,n,n,n
NONCRUDE,IMPORTS,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,INDPROD,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,MAINCHP,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,MAINELEC,Electric Power,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,ONONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,STATDIFF,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,STOCKCHA,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,TCOALLIQ,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONCRUDE,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,TES,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,TFC,Total energy consumption,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
NONCRUDE,TGTL,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NONCRUDE,TNONSPEC,Industrial,Liquid fuels,na,N,na,,,,,,
NONCRUDE,TOTTRANF,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,TRANSFER,Total energy consumption,Total,na,N,na,,,,,,
NONCRUDE,TREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
NUCLEAR,AUTOCHP,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,y,y,y,n,n,n
NUCLEAR,AUTOELEC,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,EFFELE,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,EFFPROD,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,ELAUTOC,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,ELAUTOE,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,ELMAINC,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,ELMAINE,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,ELOUTPUT,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,HEATOUT,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,y,y,n,n,n,n
NUCLEAR,HEMAINC,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,y,y,n,n,n,n
NUCLEAR,HEMAINH,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,y,y,n,n,n,n
NUCLEAR,INDPROD,Total energy consumption,Total,na,N,na,n,n,y,n,n,n
NUCLEAR,MAINCHP,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,y,y,y,n,n,n
NUCLEAR,MAINELEC,Electric Power,Nuclear,electricity ef ratio,N,electricity addtl eff,n,n,y,n,n,n
NUCLEAR,MAINHEAT,Industrial,Nuclear,electricity ef ratio,N,electricity addtl eff,y,y,n,n,n,n
NUCLEAR,TES,Total energy consumption,Total,na,N,na,y,y,y,n,n,n
NUCLEAR,TOTTRANF,Total energy consumption,Total,na,N,na,y,y,y,n,n,n
OBIOLIQ,AGRICULT,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,AUTOCHP,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,y,n,n,n
OBIOLIQ,AUTOELEC,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,y,n,n,n
OBIOLIQ,AUTOHEAT,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,CHEMICAL,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,n,,
OBIOLIQ,COMMPUB,Commercial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,CONSTRUC,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,EBKB,Industrial,Renewables,biofuels_waste ef ratio,Y,na,,,,,,
OBIOLIQ,ELAUTOC,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,y,n,n,n
OBIOLIQ,ELAUTOE,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,y,n,n,n
OBIOLIQ,ELMAINC,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,y,n,n,n
OBIOLIQ,ELMAINE,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,n,n,y,n,n,n
OBIOLIQ,ELOUTPUT,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,EPOWERPLT,Industrial,Liquid fuels,biofuels_waste ef ratio,Y,na,,,,,,
OBIOLIQ,EREFINER,Industrial,Liquid fuels,oil ef ratio,Y,na,,,,,,
OBIOLIQ,EXPORTS,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,FOODPRO,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,HEATOUT,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,HEAUTOC,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,HEAUTOH,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,HEMAINC,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,HEMAINH,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,y,y,n,n,n,n
OBIOLIQ,IMPORTS,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,INDPROD,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,INONSPEC,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,IRONSTL,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,MACHINE,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,MAINCHP,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,MAINELEC,Electric Power,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,MAINHEAT,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,MANUFACT,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,MINING,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,NONFERR,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,NONMET,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,ONONSPEC,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,PAPERPRO,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,RESIDENT,Residential,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,ROAD,Transportation,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,STATDIFF,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,STOCKCHA,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,TES,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,TFC,Total energy consumption,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,,,,,,
OBIOLIQ,TOTIND,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
OBIOLIQ,TOTTRANF,Total energy consumption,Total,na,N,na,,,,,,
OBIOLIQ,TOTTRANS,Transportation,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,,,,,,
